iid,i_year,i_Action,i_Adventure,i_Animation,i_Children's,i_Comedy,i_Crime,i_Documentary ,i_Drama ,i_Fantasy ,i_Film-Noir ,i_Horror ,i_Musical ,i_Mystery ,i_Romance ,i_Sci-Fi ,i_Thriller ,i_War ,i_Western,i_Other
3969,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3970,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3971,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3972,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3973,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3974,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3975,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3976,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3977,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3978,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3979,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3980,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3981,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3982,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3983,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3984,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3985,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3986,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3987,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3988,7,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3989,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3990,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3991,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3992,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3993,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3994,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3995,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3997,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3999,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4000,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4001,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
4002,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4005,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4008,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4009,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4010,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4011,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4012,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4015,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4016,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4018,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4019,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4020,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4021,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4022,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4023,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4025,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4026,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4027,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4028,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4029,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4030,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4031,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4032,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4033,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4034,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4035,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4036,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4037,7,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4038,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4039,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4040,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4041,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4042,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4043,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4044,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4046,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4048,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4049,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4050,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4051,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4052,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
4053,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4054,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4055,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4056,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4058,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4059,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4060,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4063,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4064,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4065,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4066,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4067,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4068,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4069,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4070,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4071,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4072,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4073,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4074,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4075,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4076,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4077,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4079,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4080,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4081,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4082,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4083,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4084,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4085,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4086,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4087,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4088,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4089,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4091,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4092,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4093,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4095,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4096,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4097,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4098,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4099,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4101,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4102,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4103,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4104,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4105,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4106,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4107,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4108,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4110,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4111,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4112,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4113,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4114,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4115,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4116,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4117,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4118,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4119,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4120,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4122,5,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4123,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4124,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4125,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4126,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4127,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4128,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4130,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4131,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4132,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4133,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4136,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4137,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4139,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4140,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4141,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4142,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4143,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4144,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4145,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4146,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4147,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4148,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4150,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4152,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4154,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4155,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4156,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4158,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4159,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4161,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4163,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4164,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4165,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4166,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4167,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4168,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4169,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4170,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4171,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4172,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4173,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4175,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4176,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4177,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4178,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4179,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4180,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
4181,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4182,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4183,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4184,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4185,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4186,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4187,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4188,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4189,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4190,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4191,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4192,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4193,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4194,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4195,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4196,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4197,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4199,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4200,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4201,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
4202,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4203,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4204,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4205,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4206,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4207,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4208,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4209,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4210,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4212,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4213,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4214,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4215,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4218,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4219,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4220,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4221,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4223,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4225,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4226,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4227,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4228,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4229,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4231,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4232,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4233,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4234,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4235,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4236,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4238,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4240,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4241,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4242,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4243,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4244,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4245,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4246,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4247,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4248,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4249,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4250,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4251,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4252,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4254,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4255,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4256,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4257,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
4258,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4261,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4262,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4264,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4265,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4266,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4268,5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4269,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4270,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
4271,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4272,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4273,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4274,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4276,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4277,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4278,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4279,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4280,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4282,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4283,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4285,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,7,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4287,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4289,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4290,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
